"Data de criação","Date entered ""Retorno Concluído (Retorno de Ocorrência [CS] )""","Estado","Cidade","Bairro","Logradouro","(Desfecho) Resumo da Ocorrência","[CS] Legenda do Desfecho","[CS] Arte de Desfecho","Negócio ID","Local ID"
"2025-04-10 17:38","2025-04-14 16:02","RJ","Rio de Janeiro","Copacabana","Rua Miguel Lemos","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35666478417","19462092837"
"2025-04-10 17:38","2025-04-14 16:02","RJ","Rio de Janeiro","Copacabana","Rua Djalma Ulrich","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35666478417","19464093698"
"2025-04-10 17:38","2025-04-14 16:02","RJ","Rio de Janeiro","Copacabana","Rua Miguel Lemos","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35666478417","19454831754"
"2025-04-10 17:38","2025-04-14 16:02","RJ","Rio de Janeiro","Copacabana","Rua Djalma Ulrich","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35666478417","19465176459"
"2025-04-14 14:06","2025-04-14 16:02","SP","São Paulo","Vila Mariana","Rua Maurício Francisco Klabin","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35744885533","26027131137"
"2025-04-16 19:31","(Nenhum valor)","RJ","Rio de Janeiro","Copacabana","Avenida Nossa Senhora de Copacabana","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35860055682","19451587632"
"2025-04-16 19:31","(Nenhum valor)","RJ","Rio de Janeiro","Copacabana","Rua Paula Freitas","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35860055682","19423660368"
"2025-04-16 19:31","(Nenhum valor)","RJ","Rio de Janeiro","Copacabana","Rua Paula Freitas","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35860055682","21530158000"
"2025-04-16 19:31","(Nenhum valor)","RJ","Rio de Janeiro","Copacabana","Rua Barata Ribeiro","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35860055682","19453899800"
"2025-04-16 19:31","(Nenhum valor)","RJ","Rio de Janeiro","Copacabana","Avenida Nossa Senhora de Copacabana","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35860055682","19440645378"
"2025-04-17 22:10","(Nenhum valor)","RJ","Rio de Janeiro","Méier","Rua Santos Titara","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35881847633","19468622482"
"2025-04-17 22:10","(Nenhum valor)","RJ","Rio de Janeiro","Méier","R. Dias da Cruz","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","35881847633","25322270767"
"2025-04-22 08:54","2025-04-23 15:07","SP","São Paulo","Jardim Paulista","Alameda Franca","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36064123813","19471486816"
"2025-04-22 08:54","2025-04-23 15:07","SP","São Paulo","Itaim Bibi","Rua Jesuíno Arruda","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36064123813","19428903211"
"2025-04-22 08:54","2025-04-23 15:07","SP","São Paulo","Jardim Paulista","Alameda Ministro Rocha Azevedo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36064123813","19462092863"
"2025-04-22 08:54","2025-04-23 15:07","SP","São Paulo","Itaim Bibi","Rua Jesuíno Arruda","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36064123813","19452669617"
"2025-04-22 08:54","2025-04-23 15:07","SP","São Paulo","Jardim Paulista","Avenida Nove de Julho","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36064123813","19447722398"
"2025-04-22 14:09","2025-04-23 14:11","RJ","Rio de Janeiro","Curicica","Rua Goianinha","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36119384910","22273579278"
"2025-04-22 14:09","2025-04-23 14:11","RJ","Rio de Janeiro","Curicica","Rua Goianinha","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36119384910","22273579550"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Pinheiros","Rua Simão Álvares","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19573798539"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Pinheiros","Rua Simão Álvares","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19458726212"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Vila Madalena","Rua Aspicuelta","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19540750942"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Pinheiros","Rua Fradique Coutinho","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19468622132"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Vila Madalena","Rua Fidalga","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19462867884"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Vila Madalena","Rua Aspicuelta","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19542605866"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Pinheiros","Rua Mourato Coelho","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19435217990"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Pinheiros","Rua Teodoro Sampaio","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19471487416"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Pinheiros","Rua Teodoro Sampaio","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19458418592"
"2025-04-25 10:20","2025-04-28 10:54","SP","São Paulo","Pinheiros","Rua Teodoro Sampaio","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36190908241","19440048997"
"2025-04-25 10:24","2025-04-28 11:32","SP","São Paulo","Jardim Paulista","Rua Haddock Lobo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36192917827","19460146565"
"2025-04-25 10:24","2025-04-28 11:32","SP","São Paulo","Jardim Paulista","Rua Haddock Lobo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36192917827","19429989899"
"2025-04-25 10:24","2025-04-28 11:32","SP","São Paulo","Perdizes","Rua Monte Alegre","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36192917827","20467107194"
"2025-04-28 09:11","2025-04-30 15:50","RJ","Rio de Janeiro","Rio Comprido","Rua Santa Alexandrina","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36417430354","19466726964"
"2025-04-28 09:11","2025-04-30 15:50","RJ","Rio de Janeiro","Rio Comprido","Rua Santa Alexandrina","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36417430354","19459252613"
"2025-04-28 09:11","2025-04-30 15:50","RJ","Rio de Janeiro","Rio Comprido","Rua do Bispo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36417430354","25527744300"
"2025-04-28 09:11","2025-04-30 15:50","RJ","Rio de Janeiro","Rio Comprido","Rua Aristides Lobo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36417430354","24468405804"
"2025-04-28 09:11","2025-04-30 15:50","RJ","Rio de Janeiro","Estácio","Rua Aristides Lobo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36417430354","22496631429"
"2025-04-28 09:11","2025-04-30 15:50","RJ","Rio de Janeiro","Rio Comprido","Avenida Paulo de Frontin","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36417430354","25706328606"
"2025-04-28 10:26","2025-04-28 16:12","SP","São Paulo","Jardim América","Rua Maestro Elias Lobo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36384674871","25160649278"
"2025-04-28 10:26","2025-04-28 16:12","SP","São Paulo","Jardim América","Rua Groenlândia","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36384674871","19416057267"
"2025-04-28 10:26","2025-04-28 16:12","SP","São Paulo","Jardim América","Rua Conselheiro Torres Homem","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36384674871","19455296528"
"2025-04-28 19:24","(Nenhum valor)","RJ","Rio de Janeiro","Barra Olímpica","Avenida Embaixador Abelardo Bueno","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36441772449","19467229030"
"2025-04-30 10:03","2025-05-02 17:48","RJ","Rio de Janeiro","Méier","Rua Silva Rabêlo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36554756240","19471487046"
"2025-04-30 10:03","2025-05-02 17:48","RJ","Rio de Janeiro","Méier","Rua Silva Rabelo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36554756240","19471177385"
"2025-04-30 10:03","2025-05-02 17:48","RJ","Rio de Janeiro","Todos os Santos","Rua Silva Rabêlo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36554756240","19460302082"
"2025-05-02 16:15","(Nenhum valor)","RJ","Rio de Janeiro","Copacabana","Rua Bulhões de Carvalho","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36640258942","19437532219"
"2025-05-02 16:15","(Nenhum valor)","RJ","Rio de Janeiro","Ipanema","Rua Bulhões de Carvalho","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36640258942","19586440229"
"2025-05-02 17:21","2025-05-07 16:27","RJ","Rio de Janeiro","Leblon","Rua Almirante Pereira Guimarães","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 1 pessoa foi detida após furto no Leblon.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência - 2025-05-07T102234.239 (1).png","36656918029","19468156331"
"2025-05-02 17:21","2025-05-07 16:27","RJ","Rio de Janeiro","Leblon","Avenida Borges de Medeiros","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 1 pessoa foi detida após furto no Leblon.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência - 2025-05-07T102234.239 (1).png","36656918029","25636642305"
"2025-05-02 17:21","2025-05-07 16:27","RJ","Rio de Janeiro","Leblon","Avenida Delfim Moreira","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 1 pessoa foi detida após furto no Leblon.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência - 2025-05-07T102234.239 (1).png","36656918029","19439891729"
"2025-05-02 17:21","2025-05-07 16:27","RJ","Rio de Janeiro","Ipanema","Praça Almirante Saldanha da Gama","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 1 pessoa foi detida após furto no Leblon.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência - 2025-05-07T102234.239 (1).png","36656918029","20052206366"
"2025-05-05 12:13","2025-05-07 10:29","RJ","Rio de Janeiro","São Conrado","Estrada da Gávea","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36711170127","19419837289"
"2025-05-05 12:13","2025-05-07 10:29","RJ","Rio de Janeiro","São Conrado","Estrada da Gávea","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36711170127","19420916904"
"2025-05-05 12:32","2025-05-07 11:03","SP","São Paulo","Jardim América","Rua Groenlândia","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36706909953","19416057267"
"2025-05-05 12:32","2025-05-07 11:03","SP","São Paulo","Jardim América","Rua Conselheiro Torres Homem","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36706909953","19455296528"
"2025-05-05 12:32","2025-05-07 11:03","SP","São Paulo","Jardim América","Rua Maestro Elias Lobo","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36706909953","25160649278"
"2025-05-06 15:19","(Nenhum valor)","RJ","Rio de Janeiro","Lagoa","Rua Jardim Botânico","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36836796225","23720344746"
"2025-05-06 15:19","(Nenhum valor)","RJ","Rio de Janeiro","Lagoa","Rua Jardim Botânico","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36836796225","19450817395"
"2025-05-07 09:29","(Nenhum valor)","RJ","Rio de Janeiro","Tijuca","Rua Uruguai","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36841918885","19464402861"
"2025-05-07 09:29","(Nenhum valor)","RJ","Rio de Janeiro","Tijuca","Rua Uruguai","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36841918885","19464713492"
"2025-05-07 09:29","(Nenhum valor)","RJ","Rio de Janeiro","Tijuca","Rua Itacuruçá","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36841918885","19459098785"
"2025-05-07 09:29","(Nenhum valor)","RJ","Rio de Janeiro","Tijuca","Rua Uruguai","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36841918885","19461696259"
"2025-05-07 12:02","2025-05-08 10:25","SP","São Paulo","Moema Índios","Avenida Divino Salvador","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 4 pessoas foram detidas após invasão a residência em Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência - 2025-05-07T144400.505.png","36863176116","19467227669"
"2025-05-07 12:02","2025-05-08 10:25","SP","São Paulo","Moema Índios","Alameda dos Jurupis","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 4 pessoas foram detidas após invasão a residência em Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência - 2025-05-07T144400.505.png","36863176116","19453901239"
"2025-05-07 12:02","2025-05-08 10:25","SP","São Paulo","Moema Índios","Avenida Jurema","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 4 pessoas foram detidas após invasão a residência em Moema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência - 2025-05-07T144400.505.png","36863176116","19469551500"
"2025-05-07 19:42","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36890459395","(Nenhum valor)"
"2025-05-08 18:06","2025-05-13 11:40","RJ","Rio de Janeiro","Ipanema","Rua Barão da Torre","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36962090756","19468313870"
"2025-05-08 18:06","2025-05-13 11:40","RJ","Rio de Janeiro","Ipanema","Rua Barão da Torre","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36962090756","19468157990"
"2025-05-08 18:06","2025-05-13 11:40","RJ","Rio de Janeiro","Ipanema","Rua Antônio Parreiras","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36962090756","19429675123"
"2025-05-08 18:06","2025-05-13 11:40","RJ","Rio de Janeiro","Ipanema","Rua Barão da Torre","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36962090756","19467074122"
"2025-05-09 09:54","(Nenhum valor)","RJ","Rio de Janeiro","Copacabana","Rua Miguel Lemos","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36963235891","19454831754"
"2025-05-09 09:54","(Nenhum valor)","RJ","Rio de Janeiro","Copacabana","Rua Djalma Ulrich","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","36963235891","19465176459"
"2025-05-12 10:23","2025-05-15 10:50","SP","São Paulo","Vila Andrade","Avenida Giovanni Gronchi","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 4 pessoas foram detidas após homicídio em Interlagos. 

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (18).png","37157801498","23329256111"
"2025-05-12 10:23","2025-05-15 10:50","SP","São Paulo","Vila Leopoldina","Rua Mergenthaler","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 4 pessoas foram detidas após homicídio em Interlagos. 

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (18).png","37157801498","19460767574"
"2025-05-12 17:39","2025-05-26 12:06","SP","São Paulo","Aclimação","Rua Robertson","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 1 pessoa foi detida após furtos no Cambuci.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (21).png","37138598206","19466570813"
"2025-05-12 17:39","2025-05-26 12:06","SP","São Paulo","Aclimação","Rua Paulo Orozimbo","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 1 pessoa foi detida após furtos no Cambuci.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (21).png","37138598206","27022757382"
"2025-05-12 17:39","2025-05-26 12:06","SP","São Paulo","Aclimação","Rua Paulo Orozimbo","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 1 pessoa foi detida após furtos no Cambuci.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (21).png","37138598206","19460767824"
"2025-05-21 16:02","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","37561337762","(Nenhum valor)"
"2025-05-22 19:24","2025-05-29 10:07","RJ","Rio de Janeiro","Ipanema","Rua Farme de Amoedo","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 5 pessoas foram detidas após tentativa de invasão a condomínio em Ipanema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (18)-1.png","37672711740","19379603310"
"2025-05-22 19:24","2025-05-29 10:07","RJ","Rio de Janeiro","Ipanema","Rua Vinícius de Moraes","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 5 pessoas foram detidas após tentativa de invasão a condomínio em Ipanema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (18)-1.png","37672711740","19430295808"
"2025-05-22 19:24","2025-05-29 10:07","RJ","Rio de Janeiro","Ipanema","Avenida Vieira Souto","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 5 pessoas foram detidas após tentativa de invasão a condomínio em Ipanema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (18)-1.png","37672711740","19440049039"
"2025-05-22 19:24","2025-05-29 10:07","RJ","Rio de Janeiro","Ipanema","Rua Vinícius de Moraes","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 5 pessoas foram detidas após tentativa de invasão a condomínio em Ipanema.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (18)-1.png","37672711740","19451586582"
"2025-05-23 12:10","2025-05-26 12:06","SP","São Paulo","Vila Romana","Avenida Pompéia","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 7 pessoas foram detidas após invasão a condomínio na Pompéia.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (5).png","37746250792","19462402841"
"2025-05-23 12:10","2025-05-26 12:06","SP","São Paulo","Santana","Rua Dona Luiza Tolle","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 7 pessoas foram detidas após invasão a condomínio na Pompéia.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (5).png","37746250792","22956821507"
"2025-05-23 12:10","2025-05-26 12:06","SP","São Paulo","Vila Romana","Rua Tavares Bastos","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 7 pessoas foram detidas após invasão a condomínio na Pompéia.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (5).png","37746250792","19462868134"
"2025-05-23 12:10","2025-05-26 12:06","SP","São Paulo","Vila Romana","Avenida Pompéia","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 7 pessoas foram detidas após invasão a condomínio na Pompéia.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (5).png","37746250792","19465487675"
"2025-05-23 12:10","2025-05-26 12:06","SP","São Paulo","Vila Ema","Avenida Vila Ema","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 7 pessoas foram detidas após invasão a condomínio na Pompéia.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (5).png","37746250792","19461541209"
"2025-05-23 12:10","2025-05-26 12:06","SP","São Paulo","Perdizes","Rua Cayowaá","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 7 pessoas foram detidas após invasão a condomínio na Pompéia.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (5).png","37746250792","19672902465"
"2025-05-26 08:50","(Nenhum valor)","SP","São Paulo","Moema Pássaros","Avenida Pavão","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","37969132155","19458881181"
"2025-05-26 08:50","(Nenhum valor)","SP","São Paulo","Moema Pássaros","Avenida Rouxinol","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","37969132155","19461541133"
"2025-05-26 08:50","(Nenhum valor)","SP","São Paulo","Moema Pássaros","Avenida Rouxinol","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","37969132155","19462713003"
"2025-05-26 08:50","(Nenhum valor)","SP","São Paulo","Moema Pássaros","Avenida Macuco","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","37969132155","19463486892"
"2025-05-26 08:50","(Nenhum valor)","SP","São Paulo","Moema Pássaros","Avenida Rouxinol","(Nenhum valor)","(Nenhum valor)","(Nenhum valor)","37969132155","19465022977"
"2025-05-26 14:00","2025-05-29 10:07","SP","São Paulo","Itaim Bibi","Avenida São Gabriel","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 3 pessoas foram detidas após tentativa de assalto à residência no Alto de Pinheiros. 

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.","Relatório de Ocorrência_Novo Layout_08.05.25 (17).png","37990011169","25802641786"
"2025-05-26 19:27","2025-06-02 11:04","RJ","Rio de Janeiro","Copacabana","Rua República do Peru","(Nenhum valor)","Com o apoio dos Camaleões instalados no seu imóvel e dos seus vizinhos, 1 pessoa foi detida após furto de carne de mercado em Copacabana.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel. Juntos vamos retomar o direito às ruas para todos e todas.

Você já deve ter visto este caso: https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/05/26/homem-e-preso-por-furtar-carne-de-mercado-em-copacabana.ghtml
","Relatório de Ocorrência_Novo Layout_08.05.25 (46).png","37986581641","19461695040"
